Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.02;04.36.17;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.30.06;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.30.13;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.30.13;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.30.19;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.30.19;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.30.25;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.30.25;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.30.32;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.30.32;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.30.39;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.30.39;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.33.48;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.33.48;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.33.55;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.33.55;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.34.01;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.34.01;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.34.07;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.34.07;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.34.13;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.34.13;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.34.19;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.34.19;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.34.25;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.34.25;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.34.31;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.34.31;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.41.04;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.41.04;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.41.10;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.41.10;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.41.16;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.41.16;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.41.22;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.41.22;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.41.27;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.41.27;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.41.33;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.41.33;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
