XR,YR,TSS
304296.45253471,6031012.028331645,0
304296.442500853,6031012.168661525,-2
304296.4425093388,6031012.258579057,-1
304296.4325178103,6031012.358496587,-2
304296.4125515521,6031012.498166696,0
304296.40259340557,6031012.587754298,0
304296.38261834485,6031012.687506842,0
304296.3626431546,6031012.837259374,0
304296.3526431546,6031012.9272593735,-1
304296.34262662916,6031013.027424355,-2
304296.3325683367,6031013.168001741,-4
304296.332500853,6031013.268661524,-2
304296.32246676565,6031013.408991381,1
304296.31245820795,6031013.50907384,0
304296.3024496357,6031013.599156299,0
304296.30242383276,6031013.729403666,-2
304296.2924065589,6031013.81956857,-2
304296.29238922737,6031013.909733469,-13
304296.29238922737,6031014.039733469,2
304296.28240655886,6031014.12956857,1
304296.282415203,6031014.209486119,-8
304296.2723979003,6031014.29965102,-11
304296.2623631222,6031014.429980804,-6
304296.2623105234,6031014.510475433,-2
304296.25223958615,6031014.641134854,0
304296.2422037722,6031014.721464527,0
304296.2321767607,6031014.801711765,-1
304296.222140544,6031014.922041395,1
304296.21214054397,6031015.002041395,1
304296.20214054396,6031015.092041395,-2
304296.1822037722,6031015.211464527,-7
304296.17225740675,6031015.290970009,-7
304296.16231052345,6031015.370475434,-6
304296.14240655885,6031015.489568571,-1
304296.13246676564,6031015.56899138,-3
304296.11252626736,6031015.648414116,0
304296.1026266292,6031015.767424354,2
304296.08266783477,6031015.847011891,1
304296.07270868035,6031015.926599394,1
304296.0627249179,6031016.006434384,1
304296.04274109774,6031016.136269369,-2
304296.0227410977,6031016.226269369,-1
304296.0027249179,6031016.356434383,-2
304295.9927086804,6031016.456599394,1
304295.9826923854,6031016.546764397,0
304295.9626842162,6031016.686846896,-2
304295.9427168063,6031016.78651689,-3
304295.92277328466,6031016.885939322,-2
304295.90285274375,6031017.025114108,-2
304295.89289972786,6031017.124618913,-1
304295.87292302545,6031017.214371297,0
304295.85296156665,6031017.363958578,-12
304295.84296923166,6031017.463876029,-8
304295.8329538872,6031017.564041124,-8
304295.82289972785,6031017.704618913,1
304295.82282905723,6031017.805361686,4
304295.8127812954,6031017.905856808,-5
304295.8127005401,6031018.056681896,5
304295.81265139574,6031018.157176881,5
304295.8025934056,6031018.257754298,10
304295.802500853,6031018.398661524,3
304295.802415203,6031018.48948612,-1
304295.80231052346,6031018.630475434,-2
304295.80223958613,6031018.7211348545,-2
304295.8121677281,6031018.821794175,2
304295.81209494954,6031018.912453395,0
304295.8119840561,6031019.053442033,-4
304295.811880585,6031019.1443480775,-3
304295.81183297763,6031019.23475985,6
304295.80178501096,6031019.375171582,7
304295.79177537456,6031019.455253923,7
304295.7818042407,6031019.5450068945,3
304295.77189006325,6031019.674265718,-2
304295.7519747215,6031019.763524408,-3
304295.7420397616,6031019.842947743,-2
304295.722140544,6031019.972041395,-1
304295.71217676066,6031020.051711765,1
304295.69219478266,6031020.141546941,-1
304295.6822217079,6031020.261299694,-1
304295.6622662955,6031020.350887584,5
304295.6423193259,6031020.470392999,6
304295.63234564685,6031020.550145687,5
304295.6223543918,6031020.630063246,5
304295.60237183835,6031020.75989836,-1
304295.59238054004,6031020.839815915,-1
304295.58238922735,6031020.919733468,-1
304295.57238922734,6031021.049733468,0
304295.5623979003,6031021.12965102,0
304295.55242383276,6031021.209403667,0
304295.53246676567,6031021.33899138,0
304295.5225093388,6031021.418579057,-2
304295.51253471,6031021.508331644,0
304295.4925767074,6031021.637919261,0
304295.48261004617,6031021.717589329,0
304295.4626431546,6031021.807259373,-2
304295.45269238536,6031021.926764397,0
304295.442733015,6031022.016351877,-2
304295.42277328466,6031022.105939322,-2
304295.41282905726,6031022.235361687,2
304295.40284486266,6031022.325196636,1
304295.39285274374,6031022.415114108,2
304295.3828527437,6031022.535114108,0
304295.3728448627,6031022.625196636,5
304295.3728369672,6031022.715279162,-2
304295.3627972736,6031022.845691772,-2
304295.3527491661,6031022.936186859,-4
304295.3427086804,6031023.026599394,-7
304295.3326513957,6031023.167176881,-5
304295.3226431546,6031023.257259374,-5
304295.31265139574,6031023.347176881,-6
304295.29265962244,6031023.487094387,6
304295.2826678348,6031023.577011892,-1
304295.2726842162,6031023.6668468965,0
304295.2527086804,6031023.8065993935,-3
304295.24274109775,6031023.896269369,-3
304295.2327652595,6031023.996021836,-2
304295.22278129536,6031024.125856807,-2
304295.21277328464,6031024.225939322,0
304295.20275721996,6031024.316104348,0
304295.19274916605,6031024.45618686,-1
304295.18275722,6031024.546104348,0
304295.1827652595,6031024.636021836,0
304295.1627972736,6031024.775691773,1
304295.1528131942,6031024.875526733,0
304295.1527972736,6031024.965691772,0
304295.142733015,6031025.096351877,-5
304295.13266783475,6031025.187011891,-1
304295.13261004613,6031025.2775893295,0
304295.1225683367,6031025.418001741,0
304295.1125515521,6031025.508166696,0
304295.1025093388,6031025.638579057,13
304295.10248383816,6031025.728826455,2
304295.09246676567,6031025.81899138,1
304295.09240655886,6031025.949568571,-4
304295.0923631222,6031026.039980805,-4
304295.0823193259,6031026.130392999,3
304295.08220377215,6031026.261464527,-2
304295.08214054396,6031026.342041395,0
304295.0820857875,6031026.42253579,-2
304295.0820119735,6031026.553194895,0
304295.08197472146,6031026.633524409,-1
304295.09193723934,6031026.713853896,-2
304295.09189952724,6031026.824183357,-2
304295.10189952725,6031026.904183357,-1
304295.10189952725,6031026.984183357,-1
304295.11189952726,6031027.104183357,-1
304295.11190897686,6031027.184100994,-1
304295.11190897686,6031027.254100994,-3
304295.1118520637,6031027.374595147,-1
304295.11179463303,6031027.455089239,-1
304295.11173668504,6031027.52558327,0
304295.11165861634,6031027.646241885,-2
304295.10160935647,6031027.726653463,-2
304295.1015597374,6031027.807064999,-2
304295.0914997205,6031027.927558783,-3
304295.09150975925,6031027.99747649,-2
304295.0815197836,6031028.077394195,-2
304295.08158955193,6031028.196818083,-2
304295.08166842523,6031028.276159564,8
304295.0817269767,6031028.345665604,-1
304295.081794633,6031028.465089239,-4
304295.08177537454,6031028.545253923,1
304295.0817269767,6031028.625665604,-5
304295.0816291035,6031028.756488837,-3
304295.0815297936,6031028.837311899,-21
304295.0713985434,6031028.918381617,-13
304295.0712023511,6031029.049944511,-13
304295.0610331174,6031029.13126012,-4
304295.05093630916,6031029.221999941,-5
304295.02087112475,6031029.352493071,-4
304295.0109146384,6031029.432164325,-9
304294.9910009771,6031029.521506744,-3
304294.9611708996,6031029.650191223,-1
304294.9413883467,6031029.728463891,17
304294.9215497705,6031029.8171473,-1
304294.891794633,6031029.945089239,-1
304294.8719747215,6031030.023524408,-1
304294.85213145387,6031030.112123798,-2
304294.82230170665,6031030.230557866,-2
304294.81238054007,6031030.319815914,-4
304294.792415203,6031030.40948612,-9
304294.7724324481,6031030.539321212,-12
304294.75244104915,6031030.619238757,-5
304294.7324667657,6031030.70899138,-2
304294.71248383814,6031030.838826455,-8
304294.7025178103,6031030.918496587,5
304294.6825599516,6031031.008084219,-1
304294.6626678348,6031031.127011891,3
304294.642733015,6031031.216351877,3
304294.6327972736,6031031.305691772,0
304294.62287630065,6031031.434866516,0
304294.61290750816,6031031.524536376,-4
304294.60287630063,6031031.654866517,-4
304294.6127812954,6031031.745856808,-3
304294.6126348991,6031031.837341865,-1
304294.6223979003,6031031.96965102,3
304294.6322662955,6031032.0608875835,5
304294.63217676064,6031032.151711765,-1
304294.62208578753,6031032.2825357905,2
304294.61205821513,6031032.372782967,2
304294.60204899556,6031032.462865355,2
304294.5920397616,6031032.602947743,3
304294.57202125055,6031032.693112512,3
304294.5619840561,6031032.783442033,4
304294.54190897685,6031032.924100994,-3
304294.52189952723,6031033.024183357,-2
304294.50189952727,6031033.114183357,0
304294.47194663144,6031033.253771527,0
304294.4520119735,6031033.353194895,0
304294.4220949495,6031033.442453395,0
304294.38230170665,6031033.580557867,2
304294.3524324481,6031033.669321212,3
304294.32258506364,6031033.7578367805,-2
304294.2828211329,6031033.88544421,-1
304294.2629615666,6031033.973958577,-1
304294.23308991233,6031034.0525550805,-2
304294.20324270683,6031034.180820833,-1
304294.18337547156,6031034.25925128,0
304294.17344325694,6031034.348425024,0
304294.1534766088,6031034.468011852,-3
304294.15344995615,6031034.558342392,-5
304294.153389144,6031034.649086039,-4
304294.1532922257,6031034.780242628,-2
304294.1531707403,6031034.861646735,4
304294.163060088,6031034.962885349,-6
304294.16289193317,6031035.094701448,-3
304294.1627892917,6031035.18577429,-1
304294.1626842162,6031035.286846897,2
304294.15254313825,6031035.428249171,0
304294.1424324481,6031035.529321212,-3
304294.13238054,6031035.629815915,-3
304294.1122928755,6031035.790640298,0
304294.1022217079,6031035.891299694,-12
304294.08215868106,6031036.001876583,-4
304294.06208578753,6031036.16253579,7
304294.0421040972,6031036.262370998,-3
304294.01220377214,6031036.371464527,-4
304293.972415203,6031036.52948612,-7
304293.9425683367,6031036.638001741,-3
304293.91271680634,6031036.73651689,-1
304293.87293076253,6031036.894288755,-2
304293.8530824779,6031037.00263765,-11
304293.8231342165,6031037.102059638,-11
304293.79316346435,6031037.261729318,-6
304293.7731634643,6031037.371729318,-5
304293.7531415501,6031037.5219770605,0
304293.7431121293,6031037.632307366,-2
304293.733075029,6031037.732720218,1
304293.72303003306,6031037.893215597,-2
304293.7130073406,6031037.993463269,2
304293.71298451844,6031038.093710929,-6
304293.7029307625,6031038.244288756,-9
304293.70288412407,6031038.344783983,-9
304293.6928290572,6031038.435361686,0
304293.69272491784,6031038.576434384,6
304293.69267603266,6031038.666929395,-1
304293.69261834485,6031038.757506843,-6
304293.69253471,6031038.898331644,-9
304293.6924753091,6031038.988908919,-7
304293.69241520297,6031039.07948612,-6
304293.69231932587,6031039.220392999,-3
304293.6823017067,6031039.3105578665,2
304293.6822928755,6031039.390640298,-5
304293.6723017067,6031039.520557866,7
304293.6723193259,6031039.610392999,7
304293.6623631222,6031039.699980805,-3
304293.65242383274,6031039.819403666,12
304293.652415203,6031039.90948612,-1
304293.65238922735,6031039.989733469,0
304293.6423631222,6031040.109980804,-4
304293.64234564686,6031040.190145686,8
304293.6323368876,6031040.270228125,3
304293.62231052347,6031040.380475434,5
304293.62228402984,6031040.460722729,1
304293.61226629553,6031040.530887584,1
304293.6022485036,6031040.651052432,-7
304293.60223065416,6031040.731217274,-5
304293.5922127472,6031040.811382111,-12
304293.5821857789,6031040.931629354,-11
304293.5721857789,6031041.011629354,-13
304293.5522037722,6031041.101464527,-13
304293.5322662955,6031041.230887583,1
304293.5123105234,6031041.310475433,-5
304293.49236312223,6031041.399980804,-8
304293.46249235276,6031041.5387439905,-8
304293.44259340555,6031041.627754298,2
304293.4126923854,6031041.716764397,-7
304293.38284486264,6031041.855196635,-12
304293.3629461934,6031041.954123669,-7
304293.34305259585,6031042.042967913,-9
304293.3032569272,6031042.170655638,-2
304293.2833617414,6031042.269416517,2
304300.0265769273,6030991.841327087,-3
304300.0164903999,6030991.962401348,0
304300.01641908835,6030992.04331049,-6
304300.0163999427,6030992.123558462,-6
304300.00639358966,6030992.253641121,5
304299.99639358965,6030992.343641121,5
304299.98638725106,6030992.433723781,2
304299.9763620409,6030992.564054434,2
304299.9763370616,6030992.654385105,8
304299.9663184786,6030992.74463312,-2
304299.96626350883,6030992.875377219,-6
304299.9562156281,6030992.956038714,-5
304299.95614553895,6030993.097031079,-5
304299.95609433606,6030993.177775448,-5
304299.9560333428,6030993.258685341,0
304299.96597941034,6030993.389512616,0
304299.96593210567,6030993.480257243,3
304299.96588597074,6030993.561001943,2
304299.9658213967,6030993.702077748,3
304299.9757876371,6030993.782657087,3
304299.96573601646,6030993.87356756,1
304299.9656995721,6030994.004229783,-1
304299.96569508157,6030994.084312564,-1
304299.9556995721,6030994.174229783,-1
304299.9457040771,6030994.304147002,-1
304299.93571313034,6030994.383981443,-1
304299.9257314104,6030994.473650334,-6
304299.9057592637,6030994.613153696,-1
304299.89577812154,6030994.702822621,-11
304299.8758020188,6030994.792408794,-3
304299.85585586407,6030994.93149845,-1
304299.83591145684,6030995.020588212,-1
304299.8159900813,6030995.109347153,1
304299.7860608505,6030995.248271739,-8
304299.76610561344,6030995.337610027,0
304299.7461455389,6030995.427031079,0
304299.72619791096,6030995.566286791,4
304299.7062334751,6030995.665790646,0
304299.6962454453,6030995.755625272,3
304299.6762275117,6030995.895873333,-1
304299.6662156281,6030995.986038714,2
304299.65620970796,6030996.0861214055,-1
304299.62620380224,6030996.226204097,5
304299.6161861717,6030996.316452181,0
304299.60618032375,6030996.416534878,0
304299.5861861717,6030996.546452181,0
304299.57620970794,6030996.636121405,-2
304299.5662275117,6030996.725873333,-7
304299.55624544533,6030996.8656252725,-6
304299.54625145206,6030996.945542587,-10
304299.53623347514,6030997.085790646,0
304299.526239453,6030997.175707959,0
304299.5162454453,6030997.265625272,-3
304299.5162275117,6030997.395873333,-3
304299.5061920341,6030997.486369486,-3
304299.50616286637,6030997.586782974,-2
304299.50614553894,6030997.727031079,-2
304299.49613979197,6030997.817113782,-2
304299.4961226377,6030997.9073619,0
304299.48609996756,6030998.037692737,-2
304299.4760887191,6030998.127858161,-1
304299.4760831165,6030998.217940874,-1
304299.4660719546,6030998.358106305,1
304299.45606639533,6030998.458189022,0
304299.44606085046,6030998.548271739,-1
304299.43605532,6030998.688354457,-1
304299.43606085045,6030998.778271738,0
304299.42607752833,6030998.87802359,-7
304299.4160831165,6030999.017940874,0
304299.4060887191,6030999.1078581605,0
304299.3960887191,6030999.197858161,0
304299.3860663953,6030999.338189022,-2
304299.3760498041,6030999.438437177,5
304299.37602788454,6030999.5287680635,4
304299.3660061961,6030999.669098967,-2
304299.35599543847,6030999.7592644235,0
304299.3459740965,6030999.849595348,4
304299.33595824166,6030999.989843552,4
304299.33594774397,6031000.080009026,3
304299.32594774396,6031000.170009026,5
304299.31593210564,6031000.310257243,4
304299.30590121914,6031000.400753702,4
304299.2958708524,6031000.491250193,2
304299.2858213967,6031000.622077748,5
304299.27581167885,6031000.712243269,5
304299.26581653056,6031000.802160508,0
304299.24585089675,6031000.931581205,-1
304299.2358809169,6031001.021084692,-1
304299.21590633073,6031001.1206709575,0
304299.19594774395,6031001.250009026,-10
304299.17599008133,6031001.339347154,-6
304299.1660278846,6031001.428768064,13
304299.1360775283,6031001.568023589,11
304299.1161112738,6031001.657527317,-7
304299.1061283414,6031001.747279194,-3
304299.0761570761,6031001.876865675,5
304299.0661979109,6031001.976286791,3
304299.03623347514,6031002.105790646,3
304299.0262454453,6031002.205625272,0
304299.0062574732,6031002.295459903,-3
304298.9862695589,6031002.435294537,-1
304298.9762695589,6031002.525294537,4
304298.9662695589,6031002.625294537,5
304298.94626955886,6031002.765294537,3
304298.9362756233,6031002.865211857,-6
304298.92628170224,6031002.955129176,-5
304298.90630002547,6031003.104881142,0
304298.88632465847,6031003.204550447,0
304298.87636832177,6031003.303971769,-4
304298.8563935897,6031003.433641121,2
304298.8463935897,6031003.533641121,2
